[2018-07-01 20:24:24] [main] INFO  com.alibaba.jstorm.zk.Zookeeper [207]-> [] Starting inprocess zookeeper at port 2000 and dir C:\Users\xiao\AppData\Local\Temp\\0d3990b9-84b8-42ac-8ead-0861b17e225b
[2018-07-01 20:29:41] [word-reader:5-MultipleThreadSpoutExecutors] INFO  c.a.jstorm.task.execute.BaseExecutors [186]-> [] word-reader:5 initialization finished
[2018-07-01 20:29:41] [word-counter:1-BoltExecutors] INFO  c.a.jstorm.task.execute.BoltExecutors [131]-> [] Succeesfully do Bolt.prepare
[2018-07-01 20:29:41] [word-counter:1-BoltExecutors] INFO  c.a.jstorm.task.execute.BaseExecutors [186]-> [] word-counter:1 initialization finished
[2018-07-01 20:29:41] [word-reader:5-AckerRunnable] INFO  c.a.j.t.e.s.MultipleThreadSpoutExecutors [120]-> [] Successfully start Spout's acker thread word-reader:5
[2018-07-01 20:29:41] [RefreshConnections] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of WM@WordCountTopology-1-1530448180@192.168.79.1@6900@sys@NettySrvRecvSpeed
[2018-07-01 20:29:41] [RefreshConnections] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of PM@WordCountTopology-1-1530448180@@0@sys@NettySrvRecvSpeed
[2018-07-01 20:29:41] [RefreshConnections] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of WH@WordCountTopology-1-1530448180@192.168.79.1@6900@sys@NettySrvTransmitTime
[2018-07-01 20:29:41] [RefreshConnections] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of WM@WordCountTopology-1-1530448180@192.168.79.1@6900@sys@NettyCliSendSpeed
[2018-07-01 20:29:41] [RefreshConnections] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of PM@WordCountTopology-1-1530448180@@0@sys@NettyCliSendSpeed
[2018-07-01 20:29:41] [RefreshConnections] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of WH@WordCountTopology-1-1530448180@192.168.79.1@6900@sys@NettyCliSendBatchSize
[2018-07-01 20:29:41] [RefreshConnections] INFO  c.a.j.message.netty.NettyMetricInstance [36]-> [] Successfully register the netty metrics WM@WordCountTopology-1-1530448180@192.168.79.1@6900@sys@NettySrvRecvSpeed, WH@WordCountTopology-1-1530448180@192.168.79.1@6900@sys@NettySrvTransmitTime, WM@WordCountTopology-1-1530448180@192.168.79.1@6900@sys@NettyCliSendSpeed, WH@WordCountTopology-1-1530448180@192.168.79.1@6900@sys@NettyCliSendBatchSize
[2018-07-01 20:29:41] [RefreshConnections] INFO  c.a.jstorm.message.netty.NettyClient [152]-> [] * enable netty metrics: false
[2018-07-01 20:29:41] [RefreshConnections] INFO  c.a.j.daemon.worker.RefreshConnections [269]-> [] Add connection to ResourceWorkerSlot[hostname=192.168.79.1,memSize=0,cpu=0,tasks=[1, 2, 3, 4, 5],jvm=<null>,nodeId=d0a2cd7c-e2c8-4a1c-811e-efb130a015f7,port=6900]
[2018-07-01 20:29:41] [__topology_master:2-BoltExecutors] INFO  c.a.j.t.state.SnapshotStateMaster [111]-> [] topologySnapshotState={1=state=ACTIVE, sourceTasks=[5], statefulTasks=[], nonStatefulTasks[1, 3], endTasks=[1], inprogressSnapshots[{}, {}, {}], lastSuccessfulSnapshot=batchId=0, receivedSpoutMsgCount=0, receivedStatefulBoltMsgCount=0, receivedEndBoltMsgCount=0}
[2018-07-01 20:29:41] [__topology_master:2-BoltExecutors] INFO  c.a.j.d.w.timer.TaskHeartbeatTrigger [158]-> [] due to task-2 status changed: 0, so we notify the TopologyMaster
[2018-07-01 20:29:41] [__topology_master:2-BoltExecutors] INFO  c.a.jstorm.task.execute.BoltExecutors [131]-> [] Succeesfully do Bolt.prepare
[2018-07-01 20:29:41] [__topology_master:2-BoltExecutors] INFO  c.a.jstorm.task.execute.BaseExecutors [186]-> [] __topology_master:2 initialization finished
[2018-07-01 20:29:41] [__topology_master:2-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SH@WordCountTopology-1-1530448180@__topology_master@2@__master_task_heartbeat@sys@__topology_master.TupleLifeCycle
[2018-07-01 20:29:41] [__topology_master:2-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of TH@WordCountTopology-1-1530448180@__topology_master@2@@sys@TupleLifeCycle
[2018-07-01 20:29:41] [__topology_master:2-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of CH@WordCountTopology-1-1530448180@__topology_master@0@@sys@TupleLifeCycle
[2018-07-01 20:29:41] [__topology_master:2-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SC@WordCountTopology-1-1530448180@__topology_master@2@__master_task_heartbeat@sys@Acked
[2018-07-01 20:29:41] [__topology_master:2-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of TC@WordCountTopology-1-1530448180@__topology_master@2@@sys@Acked
[2018-07-01 20:29:41] [__topology_master:2-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of CC@WordCountTopology-1-1530448180@__topology_master@0@@sys@Acked
[2018-07-01 20:29:41] [__topology_master:2-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of PC@WordCountTopology-1-1530448180@@0@sys@Acked
[2018-07-01 20:29:41] [__topology_master:2-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SM@WordCountTopology-1-1530448180@__topology_master@2@__master_task_heartbeat@sys@__topology_master.RecvTps
[2018-07-01 20:29:41] [__topology_master:2-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of TM@WordCountTopology-1-1530448180@__topology_master@2@@sys@RecvTps
[2018-07-01 20:29:41] [__topology_master:2-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of CM@WordCountTopology-1-1530448180@__topology_master@0@@sys@RecvTps
[2018-07-01 20:29:41] [__topology_master:2-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of PM@WordCountTopology-1-1530448180@@0@sys@RecvTps
[2018-07-01 20:29:41] [__topology_master:2-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SH@WordCountTopology-1-1530448180@__topology_master@2@__master_task_heartbeat@sys@word-normalizer.TupleLifeCycle
[2018-07-01 20:29:41] [__topology_master:2-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SM@WordCountTopology-1-1530448180@__topology_master@2@__master_task_heartbeat@sys@word-normalizer.RecvTps
[2018-07-01 20:29:41] [__topology_master:2-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SH@WordCountTopology-1-1530448180@__topology_master@2@__master_task_heartbeat@sys@__acker.TupleLifeCycle
[2018-07-01 20:29:41] [__topology_master:2-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SM@WordCountTopology-1-1530448180@__topology_master@2@__master_task_heartbeat@sys@__acker.RecvTps
[2018-07-01 20:29:41] [__topology_master:2-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SH@WordCountTopology-1-1530448180@__topology_master@2@__master_task_heartbeat@sys@word-reader.TupleLifeCycle
[2018-07-01 20:29:41] [__topology_master:2-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SM@WordCountTopology-1-1530448180@__topology_master@2@__master_task_heartbeat@sys@word-reader.RecvTps
[2018-07-01 20:29:41] [__topology_master:2-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SH@WordCountTopology-1-1530448180@__topology_master@2@__master_task_heartbeat@sys@word-counter.TupleLifeCycle
[2018-07-01 20:29:41] [__topology_master:2-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SM@WordCountTopology-1-1530448180@__topology_master@2@__master_task_heartbeat@sys@word-counter.RecvTps
[2018-07-01 20:29:41] [ReconnectRunnable] INFO  c.a.jstorm.message.netty.NettyClient [266]-> [] Reconnect ... [1], /192.168.79.1:6900, sleep 100ms
[2018-07-01 20:29:41] [server-worker-1] INFO  c.a.j.message.netty.StormServerHandler [71]-> [] Connection established /192.168.79.1:55645
[2018-07-01 20:29:41] [NettyCliworker-1] INFO  c.a.j.message.netty.StormClientHandler [61]-> [] connection established to :/192.168.79.1:6900, local port:/192.168.79.1:55645
[2018-07-01 20:29:41] [ReconnectRunnable] INFO  c.a.jstorm.message.netty.NettyClient [274]-> [] Connection established, channel = :[id: 0x19889d98, /192.168.79.1:55645 => /192.168.79.1:6900]
[2018-07-01 20:29:41] [ReconnectRunnable] INFO  c.a.jstorm.message.netty.NettyClient [509]-> [] Use new channel /192.168.79.1:55645 replace old channel null
[2018-07-01 20:29:41] [word-reader:5-MultipleThreadSpoutExecutors] INFO  c.a.j.t.e.s.MultipleThreadSpoutExecutors [79]-> [] wait 0 timeout, begin operate nextTuple
[2018-07-01 20:29:50] [EventManagerImp] INFO  c.a.j.daemon.supervisor.SyncProcessEvent [270]-> [] Successfully start worker b3da9482-977a-468b-98f7-e596de3fc337
[2018-07-01 20:29:51] [main] INFO  backtype.storm.LocalCluster [170]-> [] Being to shutdown
[2018-07-01 20:29:51] [RefreshActive] INFO  c.a.jstorm.daemon.worker.RefreshActive [102]-> [] Old TopologyStatus:null, new TopologyStatus:active
[2018-07-01 20:29:51] [word-reader:5-MultipleThreadSpoutExecutors] INFO  c.a.j.t.e.s.MultipleThreadSpoutExecutors [93]-> [] word-reader:5 is ready, due to the topology finish init.
[2018-07-01 20:29:51] [pool-26-thread-5] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SC@WordCountTopology-1-1530448180@word-reader@5@default@sys@Emitted
[2018-07-01 20:29:51] [pool-26-thread-5] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SM@WordCountTopology-1-1530448180@word-reader@5@default@sys@SendTps
[2018-07-01 20:29:51] [pool-26-thread-5] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SC@WordCountTopology-1-1530448180@word-reader@5@__ack_init@sys@Emitted
[2018-07-01 20:29:51] [word-normalizer:3-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SH@WordCountTopology-1-1530448180@word-normalizer@3@default@sys@word-reader.TupleLifeCycle
[2018-07-01 20:29:51] [word-normalizer:3-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of TH@WordCountTopology-1-1530448180@word-normalizer@3@@sys@TupleLifeCycle
[2018-07-01 20:29:51] [word-normalizer:3-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of CH@WordCountTopology-1-1530448180@word-normalizer@0@@sys@TupleLifeCycle
[2018-07-01 20:29:51] [pool-26-thread-5] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SM@WordCountTopology-1-1530448180@word-reader@5@__ack_init@sys@SendTps
[2018-07-01 20:29:51] [word-normalizer:3-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SC@WordCountTopology-1-1530448180@word-normalizer@3@default@sys@Acked
[2018-07-01 20:29:51] [word-normalizer:3-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of TC@WordCountTopology-1-1530448180@word-normalizer@3@@sys@Acked
[2018-07-01 20:29:51] [word-normalizer:3-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of CC@WordCountTopology-1-1530448180@word-normalizer@0@@sys@Acked
[2018-07-01 20:29:51] [pool-26-thread-4] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SC@WordCountTopology-1-1530448180@word-normalizer@3@default@sys@Emitted
[2018-07-01 20:29:51] [word-normalizer:3-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SH@WordCountTopology-1-1530448180@word-normalizer@3@default@sys@ProcessLatency
[2018-07-01 20:29:51] [word-normalizer:3-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of TH@WordCountTopology-1-1530448180@word-normalizer@3@@sys@ProcessLatency
[2018-07-01 20:29:51] [word-normalizer:3-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of CH@WordCountTopology-1-1530448180@word-normalizer@0@@sys@ProcessLatency
[2018-07-01 20:29:51] [pool-26-thread-4] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SM@WordCountTopology-1-1530448180@word-normalizer@3@default@sys@SendTps
[2018-07-01 20:29:51] [__acker:4-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SH@WordCountTopology-1-1530448180@__acker@4@__ack_init@sys@word-reader.TupleLifeCycle
[2018-07-01 20:29:51] [word-normalizer:3-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SM@WordCountTopology-1-1530448180@word-normalizer@3@default@sys@word-reader.RecvTps
[2018-07-01 20:29:51] [__acker:4-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of TH@WordCountTopology-1-1530448180@__acker@4@@sys@TupleLifeCycle
[2018-07-01 20:29:51] [word-normalizer:3-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of TM@WordCountTopology-1-1530448180@word-normalizer@3@@sys@RecvTps
[2018-07-01 20:29:51] [__acker:4-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of CH@WordCountTopology-1-1530448180@__acker@0@@sys@TupleLifeCycle
[2018-07-01 20:29:51] [word-normalizer:3-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of CM@WordCountTopology-1-1530448180@word-normalizer@0@@sys@RecvTps
[2018-07-01 20:29:51] [word-counter:1-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SH@WordCountTopology-1-1530448180@word-counter@1@default@sys@word-normalizer.TupleLifeCycle
[2018-07-01 20:29:51] [word-counter:1-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of TH@WordCountTopology-1-1530448180@word-counter@1@@sys@TupleLifeCycle
[2018-07-01 20:29:51] [word-counter:1-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of CH@WordCountTopology-1-1530448180@word-counter@0@@sys@TupleLifeCycle
[2018-07-01 20:29:51] [__acker:4-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SC@WordCountTopology-1-1530448180@__acker@4@__ack_init@sys@Acked
[2018-07-01 20:29:51] [word-counter:1-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SC@WordCountTopology-1-1530448180@word-counter@1@default@sys@Acked
[2018-07-01 20:29:51] [__acker:4-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of TC@WordCountTopology-1-1530448180@__acker@4@@sys@Acked
[2018-07-01 20:29:51] [word-counter:1-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of TC@WordCountTopology-1-1530448180@word-counter@1@@sys@Acked
[2018-07-01 20:29:51] [__acker:4-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of CC@WordCountTopology-1-1530448180@__acker@0@@sys@Acked
[2018-07-01 20:29:51] [word-counter:1-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of CC@WordCountTopology-1-1530448180@word-counter@0@@sys@Acked
[2018-07-01 20:29:51] [__acker:4-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SM@WordCountTopology-1-1530448180@__acker@4@__ack_init@sys@word-reader.RecvTps
[2018-07-01 20:29:51] [__acker:4-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of TM@WordCountTopology-1-1530448180@__acker@4@@sys@RecvTps
[2018-07-01 20:29:51] [__acker:4-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of CM@WordCountTopology-1-1530448180@__acker@0@@sys@RecvTps
[2018-07-01 20:29:51] [pool-26-thread-4] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SC@WordCountTopology-1-1530448180@word-counter@1@__ack_ack@sys@Emitted
[2018-07-01 20:29:51] [word-counter:1-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SH@WordCountTopology-1-1530448180@word-counter@1@default@sys@ProcessLatency
[2018-07-01 20:29:51] [pool-26-thread-3] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SC@WordCountTopology-1-1530448180@word-normalizer@3@__ack_ack@sys@Emitted
[2018-07-01 20:29:51] [word-counter:1-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of TH@WordCountTopology-1-1530448180@word-counter@1@@sys@ProcessLatency
[2018-07-01 20:29:51] [word-counter:1-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of CH@WordCountTopology-1-1530448180@word-counter@0@@sys@ProcessLatency
[2018-07-01 20:29:51] [pool-26-thread-4] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SM@WordCountTopology-1-1530448180@word-counter@1@__ack_ack@sys@SendTps
[2018-07-01 20:29:51] [pool-26-thread-3] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SM@WordCountTopology-1-1530448180@word-normalizer@3@__ack_ack@sys@SendTps
[2018-07-01 20:29:51] [word-counter:1-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SM@WordCountTopology-1-1530448180@word-counter@1@default@sys@word-normalizer.RecvTps
[2018-07-01 20:29:51] [word-counter:1-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of TM@WordCountTopology-1-1530448180@word-counter@1@@sys@RecvTps
[2018-07-01 20:29:51] [word-counter:1-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of CM@WordCountTopology-1-1530448180@word-counter@0@@sys@RecvTps
[2018-07-01 20:29:51] [__acker:4-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SH@WordCountTopology-1-1530448180@__acker@4@__ack_ack@sys@word-counter.TupleLifeCycle
[2018-07-01 20:29:51] [__acker:4-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SC@WordCountTopology-1-1530448180@__acker@4@__ack_ack@sys@Acked
[2018-07-01 20:29:51] [__acker:4-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SM@WordCountTopology-1-1530448180@__acker@4@__ack_ack@sys@word-counter.RecvTps
[2018-07-01 20:29:51] [__acker:4-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SH@WordCountTopology-1-1530448180@__acker@4@__ack_ack@sys@word-normalizer.TupleLifeCycle
[2018-07-01 20:29:51] [__acker:4-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SM@WordCountTopology-1-1530448180@__acker@4@__ack_ack@sys@word-normalizer.RecvTps
[2018-07-01 20:29:51] [pool-26-thread-2] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SC@WordCountTopology-1-1530448180@__acker@4@__ack_ack@sys@Emitted
[2018-07-01 20:29:51] [pool-26-thread-2] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SM@WordCountTopology-1-1530448180@__acker@4@__ack_ack@sys@SendTps
[2018-07-01 20:29:51] [word-reader:5-AckerRunnable] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SM@WordCountTopology-1-1530448180@word-reader@5@__ack_ack@sys@__acker.RecvTps
[2018-07-01 20:29:51] [word-reader:5-AckerRunnable] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of TM@WordCountTopology-1-1530448180@word-reader@5@@sys@RecvTps
[2018-07-01 20:29:51] [word-reader:5-AckerRunnable] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of CM@WordCountTopology-1-1530448180@word-reader@0@@sys@RecvTps
[2018-07-01 20:29:51] [word-reader:5-AckerRunnable] INFO  c.a.j.task.execute.spout.AckSpoutMsg [72]-> [] Acking message rootId:1008117973776874480, messageId:There are countless well-preserved ancient buildings in Huangshan, formerly known as Huizhou, in Anhui province, and one of their prominent features is the exquisite brick carvings above their doorways.
[2018-07-01 20:29:51] [word-reader:5-AckerRunnable] INFO  com.xf.jstorm.wordcount.WordReader [103]-> [] OK:There are countless well-preserved ancient buildings in Huangshan, formerly known as Huizhou, in Anhui province, and one of their prominent features is the exquisite brick carvings above their doorways.
[2018-07-01 20:29:51] [word-reader:5-AckerRunnable] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SC@WordCountTopology-1-1530448180@word-reader@5@default@sys@Acked
[2018-07-01 20:29:51] [word-reader:5-AckerRunnable] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of TC@WordCountTopology-1-1530448180@word-reader@5@@sys@Acked
[2018-07-01 20:29:51] [word-reader:5-AckerRunnable] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of CC@WordCountTopology-1-1530448180@word-reader@0@@sys@Acked
[2018-07-01 20:29:51] [word-reader:5-AckerRunnable] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SH@WordCountTopology-1-1530448180@word-reader@5@default@sys@ProcessLatency
[2018-07-01 20:29:51] [word-reader:5-AckerRunnable] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of TH@WordCountTopology-1-1530448180@word-reader@5@@sys@ProcessLatency
[2018-07-01 20:29:51] [word-reader:5-AckerRunnable] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of CH@WordCountTopology-1-1530448180@word-reader@0@@sys@ProcessLatency
[2018-07-01 20:29:51] [word-reader:5-AckerRunnable] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SH@WordCountTopology-1-1530448180@word-reader@5@default@sys@__acker.TupleLifeCycle
[2018-07-01 20:29:51] [word-reader:5-AckerRunnable] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of TH@WordCountTopology-1-1530448180@word-reader@5@@sys@TupleLifeCycle
[2018-07-01 20:29:51] [word-reader:5-AckerRunnable] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of CH@WordCountTopology-1-1530448180@word-reader@0@@sys@TupleLifeCycle
[2018-07-01 20:29:51] [word-reader:5-AckerRunnable] INFO  c.a.j.task.execute.spout.AckSpoutMsg [72]-> [] Acking message rootId:7404425679072413469, messageId:Brick carving is among the best-known forms of Hui carving, along with stone carving and wood carving, all of which have a long history and are treasured for the artistry they display.
[2018-07-01 20:29:51] [word-reader:5-AckerRunnable] INFO  com.xf.jstorm.wordcount.WordReader [103]-> [] OK:Brick carving is among the best-known forms of Hui carving, along with stone carving and wood carving, all of which have a long history and are treasured for the artistry they display.
[2018-07-01 20:29:51] [word-reader:5-AckerRunnable] INFO  c.a.j.task.execute.spout.AckSpoutMsg [72]-> [] Acking message rootId:3944701827426594798, messageId:andSS
[2018-07-01 20:29:51] [word-reader:5-AckerRunnable] INFO  com.xf.jstorm.wordcount.WordReader [103]-> [] OK:andSS
[2018-07-01 20:29:51] [word-reader:5-AckerRunnable] INFO  c.a.j.task.execute.spout.AckSpoutMsg [72]-> [] Acking message rootId:-6739692173962053674, messageId:andAA
[2018-07-01 20:29:51] [word-reader:5-AckerRunnable] INFO  com.xf.jstorm.wordcount.WordReader [103]-> [] OK:andAA
[2018-07-01 20:29:51] [pool-27-thread-3] INFO  c.a.j.t.m.heartbeat.TaskHeartbeatUpdater [256]-> [] Update task heartbeat: 2-1530448191
[2018-07-01 20:30:00] [FlushMetricThread] INFO  com.alibaba.jstorm.metric.MetricUtils [498]-> [] metric:WH@__NIMBUS__@192.168.79.1@0@sys@submitTopologyWithOpts, win:7200, v:0.0; win:86400, v:0.0; win:600, v:0.0; win:60, v:0.0; 
[2018-07-01 20:30:00] [pool-8-thread-4] INFO  c.a.jstorm.metric.JStormMetricCache [151]-> [] caching metric data for topology:__NIMBUS__,tp:0,comp:0,task:0,stream:0,worker:119,netty:0,cost:0
[2018-07-01 20:30:00] [FlushMetricThread] INFO  com.alibaba.jstorm.metric.MetricUtils [498]-> [] metric:WH@__NIMBUS__@192.168.79.1@0@sys@submitTopologyWithOpts, win:7200, v:0.0; win:86400, v:0.0; win:600, v:0.0; win:60, v:0.0; 
[2018-07-01 20:30:00] [pool-8-thread-6] INFO  c.a.jstorm.metric.JStormMetricCache [151]-> [] caching metric data for topology:__SUPERVISOR__,tp:0,comp:0,task:0,stream:0,worker:119,netty:0,cost:0
[2018-07-01 20:30:00] [FlushMetricThread] INFO  com.alibaba.jstorm.metric.MetricUtils [498]-> [] metric:WH@__NIMBUS__@192.168.79.1@0@sys@submitTopologyWithOpts, win:7200, v:0.0; win:86400, v:0.0; win:600, v:0.0; win:60, v:0.0; 
[2018-07-01 20:30:00] [FlushMetricThread] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SC@WordCountTopology-1-1530448180@word-counter@1@__master_metrics@sys@Emitted
[2018-07-01 20:30:00] [FlushMetricThread] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SM@WordCountTopology-1-1530448180@word-counter@1@__master_metrics@sys@SendTps
[2018-07-01 20:30:00] [__topology_master:2-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SH@WordCountTopology-1-1530448180@__topology_master@2@__master_metrics@sys@word-counter.TupleLifeCycle
[2018-07-01 20:30:00] [__topology_master:2-BoltExecutors] INFO  c.a.jstorm.metric.AsmMetricRegistry [58]-> [] Successfully register metric of SC@WordCountTopology-1-1530448180@__topology_master@2@__master_metrics@sys@Acked
[2018-07-01 20:30:00] [pool-27-thread-15] INFO  c.a.jstorm.metric.TopologyMetricContext [121]-> [] update mem cache, worker:192.168.79.1:6900, total uploaded:1
[2018-07-01 20:30:00] [pool-27-thread-15] INFO  c.a.jstorm.metric.TopologyMetricContext [46]-> [] received metrics from:192.168.79.1:6900, size:119
